loss,val_loss
1.5923144817352295,0.582897961139679
0.34135672450065613,0.17430835962295532
0.1720089167356491,0.14805303514003754
0.12287966907024384,0.11088649928569794
0.11386576294898987,0.19431553781032562
0.10046420246362686,0.09457435458898544
0.09834825247526169,0.11469878256320953
0.0843002051115036,0.08944697678089142
0.08758270740509033,0.12335360795259476
0.08192544430494308,0.08537013828754425
0.07468045502901077,0.10065411776304245
0.07422323524951935,0.07907029241323471
0.06853648275136948,0.0721426010131836
0.062311191111803055,0.1308058202266693
0.06015698239207268,0.06302599608898163
0.059248629957437515,0.07058338820934296
0.06001618877053261,0.08592040836811066
0.05027839168906212,0.054765734821558
0.050455041229724884,0.047214966267347336
0.04471443220973015,0.049006491899490356
0.04650367051362991,0.050857190042734146
0.044841330498456955,0.05135906860232353
0.04182111844420433,0.04919649288058281
0.03882182762026787,0.04011231288313866
0.03620646148920059,0.06053357571363449
0.035752180963754654,0.04748807102441788
0.033219024538993835,0.0410391166806221
0.03316939249634743,0.03917762637138367
0.033489473164081573,0.0406302846968174
0.029284583404660225,0.05380697548389435
0.028699636459350586,0.030535154044628143
0.02775922417640686,0.0446314662694931
0.026643572375178337,0.06742629408836365
0.026561763137578964,0.04142278805375099
0.023948388174176216,0.028592564165592194
0.025126498192548752,0.03544869273900986
0.022366156801581383,0.025828175246715546
0.02274228446185589,0.02879486419260502
0.022493191063404083,0.028518253937363625
0.022521503269672394,0.059754420071840286
0.021563801914453506,0.02955707348883152
0.020940683782100677,0.036427754908800125
0.01970936916768551,0.02609642967581749
0.01982603222131729,0.024566803127527237
0.021351320669054985,0.028487656265497208
0.018754364922642708,0.03099379874765873
0.019140252843499184,0.02335783652961254
0.017783958464860916,0.03145148605108261
0.01722821034491062,0.02240932174026966
0.01646280661225319,0.027755409479141235
0.0181356742978096,0.04111708700656891
0.01835142821073532,0.025736834853887558
0.014986155554652214,0.029534392058849335
0.015116281807422638,0.03649256378412247
0.017959868535399437,0.027487682178616524
0.017100675031542778,0.021791668608784676
0.015634069219231606,0.01999698393046856
0.016659321263432503,0.031007925048470497
0.01727192848920822,0.03262414410710335
0.013588103465735912,0.020284689962863922
0.01313068438321352,0.02128427103161812
0.013612307608127594,0.019299786537885666
0.012532170861959457,0.021535394713282585
0.015061972662806511,0.04046310484409332
0.014902750961482525,0.021384216845035553
0.013407278805971146,0.019130833446979523
0.01252838596701622,0.022424934431910515
0.01412693876773119,0.02142970636487007
0.012684659101068974,0.020404689013957977
0.01719352975487709,0.023877596482634544
0.012352206744253635,0.019644610583782196
0.011530800722539425,0.019226279109716415
0.012166989967226982,0.026632128283381462
0.01217491365969181,0.029149385169148445
0.011577140539884567,0.023218896239995956
0.011928468942642212,0.035445716232061386
0.012411697767674923,0.019285807386040688
0.014580907300114632,0.02040555328130722
0.011806524358689785,0.01886918768286705
0.010767173022031784,0.026368413120508194
0.01008608378469944,0.01730351150035858
0.011920331977307796,0.020380625501275063
0.0113966204226017,0.01967787928879261
0.012374777346849442,0.020236635580658913
0.009598493576049805,0.016388490796089172
0.01165884267538786,0.01730182021856308
0.015282845124602318,0.019275419414043427
0.00982943270355463,0.017812363803386688
0.010209603235125542,0.018818093463778496
0.011181679554283619,0.017021551728248596
0.009317963384091854,0.017873141914606094
0.008588535711169243,0.015534337610006332
0.011068692430853844,0.018244260922074318
0.009752672165632248,0.023365523666143417
0.00975610502064228,0.01705082692205906
0.009999459609389305,0.015914542600512505
0.00964381918311119,0.018553942441940308
0.009711531922221184,0.01628417894244194
0.009320876561105251,0.01738746091723442
0.010173728689551353,0.017483899369835854
0.008922315202653408,0.016856417059898376
0.008366568945348263,0.015401137992739677
0.00862158089876175,0.015264916233718395
0.011396166868507862,0.02275102399289608
0.009904333390295506,0.017363838851451874
0.00831353198736906,0.016768334433436394
0.008670154958963394,0.017869943752884865
0.009128225967288017,0.015298595651984215
0.007793316151946783,0.015730710700154305
0.009004868566989899,0.017740905284881592
0.00812535174190998,0.01478067971765995
0.010219812393188477,0.016641901805996895
0.008791552856564522,0.014633957296609879
0.0073031531646847725,0.01799352839589119
0.008190958760678768,0.023702265694737434
0.007877075113356113,0.014631802216172218
0.008315926417708397,0.01423851028084755
0.010517342016100883,0.018663201481103897
0.00829592440277338,0.02641339600086212
0.007976082153618336,0.02271786332130432
0.007333718240261078,0.01430776808410883
0.0074981823563575745,0.017688853666186333
0.007485175970941782,0.015506835654377937
0.007390410639345646,0.016964076086878777
0.007879208773374557,0.01602373644709587
0.007021627854555845,0.014041146263480186
0.0089624198153615,0.013296765275299549
0.007131138350814581,0.0165903028100729
0.008607340045273304,0.01977047324180603
0.007122182287275791,0.016854766756296158
0.0076013123616576195,0.015334230847656727
0.0071444446220994,0.01454460434615612
0.006925820838660002,0.018524939194321632
0.008011831901967525,0.014102974906563759
0.007411551661789417,0.014047542586922646
0.00770619185641408,0.014465145766735077
0.0073895822279155254,0.01581035926938057
0.007973652333021164,0.014604955911636353
0.006923973560333252,0.013539851643145084
0.006133763585239649,0.013204102404415607
0.00685914745554328,0.013381392695009708
0.006349186412990093,0.018042007461190224
0.010152632370591164,0.01271581370383501
0.0058936625719070435,0.01386570930480957
0.006471435073763132,0.014321849681437016
0.006045960821211338,0.01730983518064022
0.007205497939139605,0.01377649325877428
0.007810057606548071,0.012816382572054863
0.0071173799224197865,0.015195484273135662
0.006301057990640402,0.013342282734811306
0.006748632062226534,0.013784532435238361
0.005604410544037819,0.012357234954833984
0.0067199645563960075,0.01566655933856964
0.006325471680611372,0.013200192712247372
0.005705061834305525,0.01669967733323574
0.0063107251189649105,0.013835438527166843
0.005926500074565411,0.016409844160079956
0.006055642385035753,0.012871411629021168
0.006074484437704086,0.016738763079047203
0.006944879423826933,0.015099241398274899
0.00587718328461051,0.012580004520714283
0.00964951328933239,0.020265256986021996
0.0068130092695355415,0.013124948367476463
0.005145832896232605,0.01209228951483965
0.005717066116631031,0.01409763190895319
0.00538513483479619,0.013879870064556599
0.005454065278172493,0.015225335955619812
0.006270023062825203,0.019450601190328598
0.0064379069954156876,0.015209775418043137
0.006872906349599361,0.014952367171645164
0.005860396195203066,0.01348220556974411
0.005355543456971645,0.013490737415850163
0.006786597892642021,0.013293441385030746
0.006107445806264877,0.013512899167835712
0.005444730632007122,0.017305094748735428
0.006147362291812897,0.011974459514021873
0.005631726700812578,0.013079322874546051
0.005813231226056814,0.012635642662644386
0.00540243461728096,0.013247780501842499
0.005588849075138569,0.014623255468904972
0.005806597415357828,0.013314693234860897
0.005008026957511902,0.01987958513200283
0.0054927305318415165,0.01525950338691473
0.005177721381187439,0.013272211886942387
0.006016955710947514,0.012359801679849625
0.0065149166621267796,0.015457761473953724
0.005003171507269144,0.011848514899611473
0.00516157504171133,0.01178139541298151
0.005814326927065849,0.011630251072347164
0.004411117173731327,0.013629504479467869
0.005237109027802944,0.013822495006024837
0.007492462173104286,0.01587970368564129
0.006048095878213644,0.012216167524456978
0.0048448191955685616,0.013868333771824837
0.005638553760945797,0.012612120248377323
0.005054424982517958,0.013023373670876026
0.0048715765587985516,0.012463841587305069
0.005223797634243965,0.015411443077027798
0.00522687379270792,0.024441245943307877
0.004777481779456139,0.01185161154717207
0.004446704871952534,0.013997173868119717
0.006278857588768005,0.014083320274949074
0.006297640968114138,0.013114498928189278
0.0044964272528886795,0.01182475220412016
0.005216823425143957,0.015105392783880234
0.0049128178507089615,0.012499235570430756
0.005711734760552645,0.012767293490469456
0.004854579921811819,0.0134362718090415
0.004598424769937992,0.011602148413658142
0.004811426624655724,0.01265439298003912
0.004289188887923956,0.015616824850440025
0.0048561799339950085,0.013064860366284847
0.00448873033747077,0.013586854562163353
0.0054065692238509655,0.014416289515793324
0.005630430765450001,0.01330108568072319
0.00476475665345788,0.013577823527157307
0.0042909844778478146,0.01389436423778534
0.005164740607142448,0.013079074211418629
0.004621377680450678,0.017493445426225662
0.004421812482178211,0.012310831807553768
0.004816922824829817,0.025771770626306534
0.0047967457212507725,0.012329456396400928
0.004684855230152607,0.017935777083039284
0.004516549874097109,0.020155305042862892
0.004666859284043312,0.0124587407335639
0.004516583867371082,0.01354222185909748
0.004798480775207281,0.012035781517624855
0.0047445944510400295,0.015065477229654789
0.005084716249257326,0.021333716809749603
0.005534721072763205,0.01497611403465271
0.004382529761642218,0.01329063344746828
0.00420427555218339,0.017226971685886383
0.004170202184468508,0.01337394304573536
0.004544971510767937,0.01808752492070198
0.0046923900954425335,0.01216696947813034
0.0049231695011258125,0.012699879705905914
0.004105961881577969,0.01564481481909752
0.004051439929753542,0.013050728477537632
0.004601397085934877,0.012125280685722828
0.004200525116175413,0.011156199499964714
0.004366680514067411,0.012222658842802048
0.004522895906120539,0.012246079742908478
0.006694463547319174,0.012377138249576092
0.004322228953242302,0.0116962268948555
0.004331707954406738,0.013760211877524853
0.0034676515497267246,0.014982127584517002
0.004115241579711437,0.013031071983277798
0.004317034035921097,0.015490643680095673
0.004322499502450228,0.013702204450964928
0.004356497898697853,0.010942179709672928
0.0039176722057163715,0.012905764393508434
0.004664707463234663,0.01182061992585659
0.004048311151564121,0.011974873952567577
0.00441655283793807,0.014456142671406269
0.0038633160293102264,0.013259497471153736
0.005206536967307329,0.011014740914106369
0.004021401982754469,0.011313995346426964
0.005056752357631922,0.012729580514132977
0.004665976390242577,0.011107713915407658
0.00438448041677475,0.012144139967858791
0.004254777915775776,0.011212348937988281
0.0035818193573504686,0.012142496183514595
0.003835278796032071,0.011976665817201138
0.003699722234159708,0.014329706318676472
0.004496600944548845,0.013178102672100067
0.004244732670485973,0.012777885422110558
0.004203522577881813,0.011718985624611378
0.0044891079887747765,0.013658838346600533
0.00425223633646965,0.012947450391948223
0.003630121937021613,0.015113458968698978
0.004350666888058186,0.012946714647114277
0.004102843347936869,0.017802828922867775
0.00483684940263629,0.013940584845840931
0.0035704702604562044,0.012434035539627075
0.004193409811705351,0.011762775480747223
0.003934322390705347,0.011603212915360928
0.003889303421601653,0.012021904811263084
0.004560329020023346,0.011975432746112347
0.0034168995916843414,0.017026806250214577
0.003681458765640855,0.012503895908594131
0.0035660434514284134,0.012333223596215248
0.00421775970607996,0.012760776095092297
0.004308057948946953,0.011975153349339962
0.003822052851319313,0.012660018168389797
0.0035533534828573465,0.012756557203829288
0.004079101607203484,0.012390531599521637
0.003984411247074604,0.012561045587062836
0.004216598812490702,0.012323501519858837
0.0038973160553723574,0.01135015208274126
0.0038437554612755775,0.012061921879649162
0.003927150275558233,0.014861690811812878
0.0040085772052407265,0.01165099162608385
0.00360259972512722,0.01238660141825676
0.0035614208318293095,0.012705884873867035
0.004279922228306532,0.012111631222069263
0.003995563369244337,0.011637095361948013
0.0035344359930604696,0.01202491857111454
0.004210601095110178,0.011778256855905056
0.0041123987175524235,0.01298073586076498
0.003145124763250351,0.013554664328694344
